city,mc,product_desc,date,net_sales,tot_qty,discount,mop,footfall
city3,ABCD,Prod55,03-12-2018,2016.3,33,128.7,65,5388
city3,ABCD,Prod14,05-03-2018,30338.02,66,4311.98,525,7795
city2,ABCD,Prod59,16-08-2018,225,1,0,225,7081
city3,ABCD,Prod71,01-08-2018,705,3,45,250,9793
city2,ABCD,Prod84,01-08-2018,499,1,0,499,5984
city3,ABCD,Prod44,22-04-2018,4839.12,25,308.88,205.92,8786
city3,ABCD,Prod17,17-03-2019,8271,9,1620,1099,7234
city3,ABCD,Prod4,27-08-2018,1375,25,0,55,4772
city2,ABCD,Prod57,19-01-2019,829.9,5,415.1,249,3806
city2,ABCD,Prod54,08-02-2018,639.2,4,40.8,170,3173
city1,ABCD,Prod36,15-06-2018,1596,2,300,948,1349
city3,ABCD,Prod14,19-03-2019,14665,35,4200,539,3684
city1,ABCD,Prod31,13-03-2018,733.2,3,46.8,260,1197
city2,ABCD,Prod33,22-12-2018,75,1,0,75,4521
city3,ABCD,Prod65,18-05-2018,205.86,1,13.14,219,6449
city2,ABCD,Prod44,06-07-2018,797.12,4,50.88,212,4556
city2,ABCD,Prod43,24-09-2018,3117.02,7,242.98,480,3717
city3,ABCD,Prod2,07-12-2018,3924.66,38,255.34,110,5609
city1,ABCD,Prod2,03-02-2018,1504,16,96,100,1412
city3,ABCD,Prod58,20-02-2019,212,4,0,53,7336
city3,ABCD,Prod76,27-01-2019,12793.54,79,4.46,162,20977
city3,ABCD,Prod56,10-09-2018,265,5,0,53,6054
city3,ABCD,Prod2,04-03-2019,3579.52,34,228.48,112,5972
city3,ABCD,Prod30,31-07-2018,135,1,0,135,5880
city3,ABCD,Prod50,26-01-2018,1245,3,225,490,7948
city3,ABCD,Prod2,07-01-2019,1447.6,14,92.4,110,5243
city3,ABCD,Prod56,26-09-2018,53,1,0,53,9135
city3,ABCD,Prod11,11-03-2019,411,1,0,411,12060
city2,ABCD,Prod24,25-02-2018,2399.16,46,161.84,55.6739,5482
city2,ABCD,Prod47,16-04-2018,375,1,75,450,3689
city3,ABCD,Prod74,03-11-2018,936,18,0,52,7387
city3,ABCD,Prod23,01-05-2018,605,1,85,690,8013
city2,ABCD,Prod55,01-05-2018,349.68,5,22.32,74.4,6434
city3,ABCD,Prod28,15-11-2018,400,2,50,225,6827
city1,ABCD,Prod24,13-03-2018,153.64,3,14.36,56,1197
city2,ABCD,Prod26,22-12-2018,130,1,0,130,4521
city3,ABCD,Prod50,18-05-2018,469.06,1,29.94,499,6449
city2,ABCD,Prod12,06-07-2018,1487.08,15,94.92,105.4666,4556
city3,ABCD,Prod36,06-03-2018,10526,12,850,948,6095
city2,ABCD,Prod7,01-01-2019,140,2,0,70,5201
city3,ABCD,Prod21,06-05-2018,51832.73,58,6109.27,999,12452
city1,ABCD,Prod43,29-03-2018,369,1,95,464,1135
city1,ABCD,Prod36,31-10-2018,1678,2,320,999,1627
city2,ABCD,Prod43,31-10-2018,3080,8,760,480,5221
city3,ABCD,Prod32,31-10-2018,8835,57,1425,180,8158
city2,ABCD,Prod28,30-01-2018,200,1,25,225,3129
city1,ABCD,Prod32,10-02-2018,1232,8,160,174,1265
city2,ABCD,Prod67,03-03-2019,6589,11,1386,725,5159
city3,ABCD,Prod1,15-04-2018,1530,3,405,645,8827
city1,ABCD,Prod42,15-04-2018,114,3,0,38,1782
city3,ABCD,Prod14,24-03-2018,6711.99,15,1163.01,525,6690
city1,ABCD,Prod23,24-03-2018,690,1,0,690,1691
city1,ABCD,Prod18,25-01-2019,1740,6,660,400,1913
city2,ABCD,Prod24,25-01-2019,1851.82,34,120.18,58,8221
city1,ABCD,Prod47,28-07-2018,1275,3,75,450,1968
city1,ABCD,Prod10,13-06-2018,657,3,108,255,1761
city3,ABCD,Prod54,13-06-2018,6486,39,414,176.923,10160
city3,ABCD,Prod12,26-02-2019,298.92,3,19.08,106,5035
city3,ABCD,Prod2,22-03-2018,417.36,4,26.64,111,2331
city2,ABCD,Prod70,27-04-2018,99,1,13,112,4432
city3,ABCD,Prod56,14-01-2018,249,5,0,49.8,8383
city3,ABCD,Prod1,04-12-2018,3313.5,5,211.5,705,5703
city3,ABCD,Prod57,25-06-2018,6208,32,1760,249,6420
city3,ABCD,Prod35,05-04-2018,84,3,0,28,5889
city2,ABCD,Prod32,21-05-2018,1160,8,280,180,4498
city3,ABCD,Prod45,30-07-2018,890,2,340,615,5804
city1,ABCD,Prod3,21-01-2018,797,1,101,898,1190
city3,ABCD,Prod43,22-03-2018,3321,9,855,464,2331
city2,ABCD,Prod11,20-08-2018,788,2,40,414,3211
city1,ABCD,Prod42,13-06-2018,76,2,0,38,1761
city2,ABCD,Prod54,30-07-2018,846,5,54,180,4342
city1,ABCD,Prod37,14-10-2018,78,2,0,39,1865
city3,ABCD,Prod4,24-03-2018,1641.2,32,135.8,55.5312,6690
city3,ABCD,Prod12,06-06-2018,4881.3,49,312.7,106,10731
city2,ABCD,Prod14,08-09-2018,4610.59,11,1318.41,539,4618
city3,ABCD,Prod8,27-01-2019,1579.2,3,100.8,560,20977
city1,ABCD,Prod19,03-09-2018,90,1,0,90,1424
city3,ABCD,Prod33,15-11-2018,130,2,20,75,6827
city1,ABCD,Prod1,09-12-2018,662.7,1,42.3,705,1713
city1,ABCD,Prod12,25-12-2018,479.4,5,30.6,102,1290
city3,ABCD,Prod54,27-08-2018,1800,10,0,180,4772
city2,ABCD,Prod32,18-05-2018,290,2,70,180,3938
city3,ABCD,Prod6,20-02-2019,8991,9,900,1099,7336
city3,ABCD,Prod41,26-01-2018,936.24,2,59.76,498,7948
city3,ABCD,Prod24,07-01-2019,163.56,3,10.44,58,5243
city3,ABCD,Prod71,10-01-2018,455.9,2,29.1,242.5,8634
city3,ABCD,Prod3,02-12-2018,849,1,150,999,9966
city3,ABCD,Prod76,17-01-2019,486,3,0,162,3794
city3,ABCD,Prod15,25-01-2018,20719.08,40,20880.92,1040,10307
city2,ABCD,Prod16,03-11-2018,1551,6,134.51,280.9183,4815
city3,ABCD,Prod76,04-08-2018,1134,7,0,162,8122
city3,ABCD,Prod49,20-02-2019,65,1,0,65,7336
city3,ABCD,Prod63,05-02-2018,1703.28,9,108.72,201.3333,4852
city2,ABCD,Prod12,04-06-2018,295.16,3,18.84,104.6666,4757
city3,ABCD,Prod7,31-10-2018,560,8,0,70,8158
city1,ABCD,Prod10,05-01-2019,230,1,25,255,1302
city3,ABCD,Prod28,30-01-2019,225,1,0,225,6319
city2,ABCD,Prod2,30-01-2018,723.8,7,46.2,110,3129
city1,ABCD,Prod63,10-02-2018,191.76,1,12.24,204,1265
city2,ABCD,Prod14,25-01-2019,126157.38,326,49864.62,539.9447,8221
city3,ABCD,Prod71,22-02-2018,470,2,30,250,4765
city1,ABCD,Prod30,28-07-2018,135,1,0,135,1968
city1,ABCD,Prod63,05-01-2019,597.84,3,38.16,212,1302
city3,ABCD,Prod25,04-08-2018,1592,8,0,199,8122
city1,ABCD,Prod30,05-09-2018,135,1,0,135,1921
city1,ABCD,Prod45,27-05-2018,1440,3,405,615,1921
city1,ABCD,Prod72,21-03-2018,558.67,4,57.33,154,2228
city2,ABCD,Prod25,20-11-2018,187.06,1,11.94,199,3432
city2,ABCD,Prod30,07-12-2018,270,2,0,135,3747
city3,ABCD,Prod66,07-12-2018,800,1,0,800,5609
city2,ABCD,Prod19,27-03-2018,676.8,8,43.2,90,3338
city1,ABCD,Prod25,27-03-2018,187.06,1,11.94,199,1055
city2,ABCD,Prod25,24-02-2019,187.06,1,11.94,199,4950
city1,ABCD,Prod66,24-02-2019,750,1,50,800,1435
city1,ABCD,Prod9,21-01-2018,53,1,0,53,1190
city3,ABCD,Prod4,22-03-2018,207.74,4,13.26,55.25,2331
city1,ABCD,Prod17,15-04-2018,947,1,101,1048,1782
city1,ABCD,Prod50,24-03-2018,837.02,2,160.98,499,1691
city3,ABCD,Prod16,24-09-2018,1269,5,81,270,5858
city3,ABCD,Prod48,30-08-2018,363,3,0,121,5728
city2,ABCD,Prod55,26-09-2018,590.41,10,59.59,65,4925
city3,ABCD,Prod4,03-09-2018,2722.96,50,27.04,55,5811
city3,ABCD,Prod3,07-10-2018,6286,7,707,999,8978
city3,ABCD,Prod39,22-04-2018,1392,4,0,348,8786
city3,ABCD,Prod56,18-07-2018,410,8,0,51.25,9663
city1,ABCD,Prod6,25-01-2019,6792,8,2000,1099,1913
city2,ABCD,Prod20,20-05-2018,385,1,0,385,6465
city2,ABCD,Prod39,06-07-2018,1055.5,3,12.5,356,4556
city3,ABCD,Prod39,22-02-2019,372,1,0,372,5940
city2,ABCD,Prod7,05-04-2018,420,6,0,70,3894
city2,ABCD,Prod34,31-01-2018,383.52,4,24.48,102,4724
city3,ABCD,Prod48,02-09-2018,369,3,0,123,10691
city3,ABCD,Prod17,23-09-2018,6330.32,7,1005.68,1048,9565
city1,ABCD,Prod68,16-08-2018,19040,35,5810,710,2018
city2,ABCD,Prod57,05-04-2018,528,3,147,225,3894
city3,ABCD,Prod58,05-03-2018,502,10,0,50.2,7795
city2,ABCD,Prod79,29-04-2018,257.4,4,138.6,99,7346
city3,ABCD,Prod61,05-01-2018,996,3,129,375,4809
city2,ABCD,Prod17,05-04-2018,1894,2,202,1048,3894
city3,ABCD,Prod2,13-09-2018,2273.7,22,146.3,110,6940
city3,ABCD,Prod31,03-12-2018,263.2,1,16.8,280,5388
city2,ABCD,Prod57,15-07-2018,747.75,4,176.25,231,6344
city1,ABCD,Prod55,28-10-2018,61.1,1,3.9,65,1185
city1,ABCD,Prod35,20-11-2018,56,2,0,28,1186
city3,ABCD,Prod43,20-11-2018,6914.59,18,1725.41,480,5313
city3,ABCD,Prod63,23-10-2018,3387.76,17,216.24,212,8750
city3,ABCD,Prod63,12-07-2018,3188.48,16,203.52,212,6475
city1,ABCD,Prod19,25-02-2018,79.9,1,5.1,85,1674
city2,ABCD,Prod33,03-02-2019,75,1,0,75,5017
city3,ABCD,Prod3,29-08-2018,8790,10,1200,999,7915
city3,ABCD,Prod16,14-10-2018,4043.45,16,276.55,270,9890
city2,ABCD,Prod43,14-10-2018,11929.03,31,2950.97,480,6689
city3,ABCD,Prod28,21-10-2018,400,2,50,225,12589
city3,ABCD,Prod6,26-12-2018,8541,9,1350,1099,11121
city3,ABCD,Prod35,15-01-2018,84,3,0,28,5012
city3,ABCD,Prod27,24-04-2018,101,3,0,33.6666,5189
city3,ABCD,Prod60,13-04-2018,217,1,25,242,5768
city2,ABCD,Prod59,01-09-2018,405.7,2,44.3,225,6268
city2,ABCD,Prod80,02-04-2018,423,1,27,450,4002
city1,ABCD,Prod77,06-03-2019,898,3,449,449,1617
city2,ABCD,Prod18,11-10-2018,752,2,48,400,3811
city1,ABCD,Prod36,11-10-2018,2454.97,3,542.03,999,1269
city2,ABCD,Prod34,27-04-2018,287.64,3,18.36,102,4432
city3,ABCD,Prod47,15-11-2018,429,1,51,480,6827
city1,ABCD,Prod14,06-10-2018,1804,4,352,539,1813
city1,ABCD,Prod50,13-03-2018,1735.76,5,759.24,499,1197
city2,ABCD,Prod54,25-07-2018,2199.6,13,140.4,180,5686
city2,ABCD,Prod56,02-10-2018,53,1,0,53,4966
city3,ABCD,Prod31,14-03-2019,526.4,2,33.6,280,5376
city2,ABCD,Prod30,11-03-2018,241.23,2,16.77,129,4238
city3,ABCD,Prod44,08-01-2019,787.56,4,60.44,212,5033
city3,ABCD,Prod47,03-11-2018,960,2,0,480,7387
city2,ABCD,Prod4,16-06-2018,407.1,7,5.9,59,4808
city3,ABCD,Prod1,02-05-2018,2040,4,540,645,10565
city1,ABCD,Prod3,25-10-2018,2694,3,303,999,2108
city2,ABCD,Prod36,25-10-2018,5567,7,1120,955.2857,7396
city1,ABCD,Prod68,25-01-2019,22455,45,10170,725,1913
city2,ABCD,Prod19,25-01-2019,630,7,0,90,8221
city3,ABCD,Prod65,17-01-2018,630.92,3,58.08,229.6666,6609
city3,ABCD,Prod18,17-12-2018,1880,5,120,400,4917
city2,ABCD,Prod33,26-08-2018,525,7,0,75,5351
city2,ABCD,Prod55,28-11-2018,305.5,5,19.5,65,4871
city1,ABCD,Prod19,13-07-2018,180,2,0,90,1480
city3,ABCD,Prod56,25-01-2019,528,10,0,52.8,12904
city1,ABCD,Prod1,05-04-2018,1050,2,270,660,1285
city2,ABCD,Prod42,22-03-2018,35,1,0,35,1488
city1,ABCD,Prod43,14-10-2018,2310,6,570,480,1865
city3,ABCD,Prod54,24-03-2018,3385.64,20,254.36,182,6690
city3,ABCD,Prod55,22-03-2018,488.8,8,31.2,65,2331
city2,ABCD,Prod25,20-08-2018,398,2,0,199,3211
city2,ABCD,Prod14,27-04-2018,3456.48,8,743.52,525,4432
city3,ABCD,Prod57,22-02-2019,2821.66,17,1411.34,249,5940
city2,ABCD,Prod12,30-01-2018,287.64,3,18.36,102,3129
city1,ABCD,Prod14,10-02-2018,1796,4,304,525,1265
city2,ABCD,Prod61,04-09-2018,249,1,26,275,3639
city3,ABCD,Prod47,25-02-2018,900,2,60,480,7639
city1,ABCD,Prod5,04-12-2018,269,1,0,269,1100
city3,ABCD,Prod1,13-04-2018,1530,3,405,645,5768
city2,ABCD,Prod54,17-03-2019,3045.6,18,194.4,180,4309
city2,ABCD,Prod18,06-12-2018,752,2,48,400,3601
city2,ABCD,Prod40,21-04-2018,220,2,0,110,5334
city2,ABCD,Prod36,21-05-2018,3312,4,480,948,4498
city3,ABCD,Prod31,30-07-2018,251.1,1,18.9,270,5804
city3,ABCD,Prod43,05-10-2018,12134.86,33,3705.14,480,6278
city1,ABCD,Prod70,20-03-2018,112,1,0,112,1399
city2,ABCD,Prod11,30-01-2018,369,1,45,414,3129
city1,ABCD,Prod56,10-02-2018,47,1,0,47,1265
city2,ABCD,Prod63,17-03-2019,1394.96,7,89.04,212,4309
city2,ABCD,Prod12,31-01-2018,671.16,7,42.84,102,4724
city3,ABCD,Prod54,02-09-2018,9461.02,56,618.98,180,10691
city2,ABCD,Prod84,21-04-2018,360,1,120,480,5334
city3,ABCD,Prod54,18-04-2018,6946.6,41,443.4,180.2439,9684
city1,ABCD,Prod58,18-04-2018,95.02,2,6.98,51,1858
city1,ABCD,Prod55,18-01-2018,211.5,3,13.5,75,654
city3,ABCD,Prod16,27-08-2018,270,1,0,270,4772
city1,ABCD,Prod36,15-01-2018,2541,3,303,948,726
city3,ABCD,Prod19,06-07-2018,270,3,0,90,6779
city1,ABCD,Prod44,13-03-2018,368,2,40,204,1197
city2,ABCD,Prod75,22-12-2018,675,1,0,675,4521
city3,ABCD,Prod36,18-05-2018,3312,4,480,948,6449
city3,ABCD,Prod40,27-01-2019,220,2,0,110,20977
city3,ABCD,Prod29,15-04-2018,1045,19,0,55,8827
city1,ABCD,Prod65,15-04-2018,411.72,2,26.28,219,1782
city1,ABCD,Prod44,24-03-2018,736,4,80,204,1691
city1,ABCD,Prod7,05-09-2018,140,2,0,70,1921
city1,ABCD,Prod18,27-05-2018,2632,7,168,400,1921
city3,ABCD,Prod69,03-11-2018,15968,16,1616,1099,7387
city2,ABCD,Prod30,09-09-2018,270,2,0,135,6388
city3,ABCD,Prod63,02-02-2019,199.28,1,12.72,212,5997
city2,ABCD,Prod77,25-01-2018,748,2,150,449,6310
city1,ABCD,Prod68,30-01-2018,1220,2,150,685,734
city2,ABCD,Prod69,18-06-2018,5994,6,600,1099,4136
city2,ABCD,Prod16,25-11-2018,1297.2,5,82.8,276,5709
city1,ABCD,Prod65,15-12-2018,411.72,2,26.28,219,1631
city1,ABCD,Prod24,01-12-2018,327.12,6,20.88,58,1882
city1,ABCD,Prod58,02-03-2018,47,1,0,47,1011
city2,ABCD,Prod32,04-01-2019,2557.3,18,682.7,180,3787
city3,ABCD,Prod71,21-07-2018,235,1,15,250,7735
city2,ABCD,Prod72,10-02-2018,417.36,3,26.64,148,4280
city2,ABCD,Prod65,13-05-2018,1066.9,5,68.1,227,6451
city3,ABCD,Prod76,01-01-2019,1944,12,0,162,8373
city2,ABCD,Prod8,25-10-2018,1153.7,3,66,406.5666,7396
city3,ABCD,Prod17,01-01-2019,3099.18,3,197.82,1099,8373
city2,ABCD,Prod25,13-05-2018,187.06,1,11.94,199,6451
city3,ABCD,Prod5,17-01-2019,269,1,0,269,3794
city3,ABCD,Prod29,25-01-2018,495,9,0,55,10307
city2,ABCD,Prod18,03-11-2018,1504,4,96,400,4815
city3,ABCD,Prod58,04-08-2018,257,5,0,51.4,8122
city2,ABCD,Prod42,03-03-2019,98.01,3,0.99,33,5159
city2,ABCD,Prod63,27-03-2018,736,4,80,204,3338
city1,ABCD,Prod44,27-03-2018,736,4,80,204,1055
city2,ABCD,Prod4,24-02-2019,1001,18,0,55.6111,4950
city1,ABCD,Prod25,24-02-2019,197.4,1,12.6,210,1435
city3,ABCD,Prod14,26-02-2019,12530,34,3640,475.5882,5035
city3,ABCD,Prod15,22-03-2018,520,1,520,1040,2331
city2,ABCD,Prod40,27-04-2018,110,1,0,110,4432
city3,ABCD,Prod69,15-11-2018,8982,9,909,1099,6827
city2,ABCD,Prod30,07-10-2018,510,4,0,127.5,6312
city3,ABCD,Prod11,10-06-2018,389,1,25,414,9939
city1,ABCD,Prod32,18-06-2018,507.6,3,32.4,180,1258
city2,ABCD,Prod27,13-05-2018,105,3,0,35,6451
city2,ABCD,Prod25,25-01-2019,374.12,2,23.88,199,8221
city2,ABCD,Prod33,05-04-2018,75,1,0,75,3894
city2,ABCD,Prod35,31-01-2018,56,2,0,28,4724
city3,ABCD,Prod76,02-09-2018,2268,14,0,162,10691
city3,ABCD,Prod29,04-02-2019,605,11,0,55,5130
city3,ABCD,Prod36,30-07-2018,7182,9,1350,948,5804
city1,ABCD,Prod29,05-06-2018,220,4,0,55,1460
city1,ABCD,Prod38,13-03-2018,125,1,0,125,1197
city2,ABCD,Prod80,22-12-2018,450,1,0,450,4521
city3,ABCD,Prod37,18-05-2018,78,2,0,39,6449
city1,ABCD,Prod29,01-02-2018,110,2,0,55,780
city3,ABCD,Prod44,03-03-2019,4184.88,21,267.12,212,10666
city1,ABCD,Prod31,12-11-2018,761.4,3,48.6,270,1331
city3,ABCD,Prod44,10-01-2018,5675.11,31,371.89,195.0645,8634
city3,ABCD,Prod18,02-12-2018,1880,5,120,400,9966
city3,ABCD,Prod2,07-02-2018,7891.77,75,526.23,112.24,7674
city1,ABCD,Prod56,07-09-2018,47,1,0,47,1237
city1,ABCD,Prod14,01-06-2018,2720.27,6,513.73,539,1495
city3,ABCD,Prod2,30-10-2018,3102,30,198,110,7690
city1,ABCD,Prod36,14-01-2019,3316,4,680,999,1050
city3,ABCD,Prod52,06-04-2018,820.25,2,29.75,425,5736
city3,ABCD,Prod2,23-10-2018,4852.38,47,317.62,110,8750
city3,ABCD,Prod32,12-07-2018,775,5,125,180,6475
city1,ABCD,Prod8,02-10-2018,507.6,1,32.4,540,1710
city2,ABCD,Prod54,13-04-2018,667.4,4,42.6,177.5,4083
city1,ABCD,Prod30,15-01-2018,129,1,0,129,726
city3,ABCD,Prod25,06-04-2018,187.06,1,11.94,199,5736
city3,ABCD,Prod56,23-10-2018,571.62,11,5.38,52.4545,8750
city3,ABCD,Prod29,12-07-2018,220,4,0,55,6475
city1,ABCD,Prod45,25-02-2018,578.1,1,36.9,615,1674
city3,ABCD,Prod34,22-01-2018,646.54,7,51.46,99.7142,6549
city1,ABCD,Prod4,05-12-2018,636,12,0,53,1682
city3,ABCD,Prod46,12-03-2018,663.93,2,86.07,375,5346
city1,ABCD,Prod19,25-07-2018,180,2,0,90,2366
city2,ABCD,Prod12,11-08-2018,1590,15,0,106,8831
city1,ABCD,Prod41,06-02-2018,468.12,1,29.88,498,755
city3,ABCD,Prod58,09-08-2018,212,4,0,53,6777
city3,ABCD,Prod30,02-02-2019,675,5,0,135,5997
city1,ABCD,Prod67,25-01-2019,48809.99,98,22240.01,725,1913
city3,ABCD,Prod76,18-04-2018,1934.52,12,9.48,162,9684
city1,ABCD,Prod67,18-04-2018,3780,6,480,710,1858
city2,ABCD,Prod16,07-12-2018,263.2,1,16.8,280,3747
city3,ABCD,Prod34,13-06-2018,1682.6,17,107.4,105.2941,10160
city3,ABCD,Prod56,22-02-2019,106,2,0,53,5940
city3,ABCD,Prod38,12-03-2018,120,1,0,120,5346
city1,ABCD,Prod40,25-07-2018,112,1,0,112,2366
city1,ABCD,Prod27,06-02-2018,70,2,0,35,755
city2,ABCD,Prod12,22-02-2019,697.48,7,44.52,106,3760
city2,ABCD,Prod29,11-08-2018,55,1,0,55,8831
city1,ABCD,Prod24,28-01-2019,272.6,5,17.4,58,1047
city3,ABCD,Prod65,23-07-2018,205.86,1,13.14,219,5669
city1,ABCD,Prod4,01-12-2018,580.06,11,2.94,53,1882
city1,ABCD,Prod65,13-06-2018,205.86,1,13.14,219,1761
city3,ABCD,Prod4,24-08-2018,1645.6,30,4.4,55,5924
city3,ABCD,Prod55,29-11-2018,2260.7,37,144.3,65,5886
city3,ABCD,Prod21,17-04-2018,7520,8,472,999,5579
city1,ABCD,Prod32,05-01-2019,1450,10,350,180,1302
city2,ABCD,Prod32,31-05-2018,866.02,6,213.98,180,5265
city3,ABCD,Prod40,10-04-2018,112,1,0,112,5463
city2,ABCD,Prod79,07-12-2018,65.99,1,33.01,99,3747
city2,ABCD,Prod30,07-05-2018,380.7,3,24.3,135,5552
city3,ABCD,Prod10,07-12-2018,1603,7,182,255,5609
city3,ABCD,Prod66,06-01-2019,3875,5,125,800,8905
city2,ABCD,Prod34,18-04-2018,858.18,9,59.82,102,5766
city3,ABCD,Prod67,01-05-2018,5850,10,1200,705,8013
city2,ABCD,Prod19,01-05-2018,840.7,10,59.3,90,6434
city2,ABCD,Prod18,27-03-2018,371.3,1,23.7,395,3338
city1,ABCD,Prod19,27-03-2018,79.9,1,5.1,85,1055
city2,ABCD,Prod39,24-02-2019,3697.68,10,22.32,372,4950
city1,ABCD,Prod18,24-02-2019,752,2,48,400,1435
city3,ABCD,Prod67,22-03-2018,5490,9,750,693.3333,2331
city3,ABCD,Prod8,21-10-2018,526.4,1,33.6,560,12589
city3,ABCD,Prod14,26-12-2018,50622,118,11918,530,11121
city3,ABCD,Prod50,15-01-2018,405,1,75,480,5012
city1,ABCD,Prod25,01-04-2018,561.18,3,35.82,199,2265
city2,ABCD,Prod4,31-10-2018,495,9,0,55,5221
city2,ABCD,Prod33,04-06-2018,225,3,0,75,4757
city3,ABCD,Prod47,31-10-2018,429,1,51,480,8158
city1,ABCD,Prod60,05-06-2018,500,2,0,250,1460
city2,ABCD,Prod41,10-06-2018,468.12,1,29.88,498,6353
city3,ABCD,Prod32,11-05-2018,2299.84,16,568.16,179.25,6703
city3,ABCD,Prod47,04-02-2019,858,2,102,480,5130
city3,ABCD,Prod31,16-02-2019,526.4,2,33.6,280,6486
city1,ABCD,Prod8,09-09-2018,1015.2,2,64.8,540,1992
city2,ABCD,Prod60,19-10-2018,210,1,25,235,4342
city1,ABCD,Prod31,06-10-2018,1015.2,4,64.8,270,1813
city3,ABCD,Prod21,15-11-2018,4490,5,505,999,6827
city1,ABCD,Prod91,13-03-2018,110,2,0,55,1197
city2,ABCD,Prod69,22-12-2018,1998,2,200,1099,4521
city3,ABCD,Prod43,18-05-2018,9727.97,26,2496.03,470.1538,6449
city1,ABCD,Prod32,27-11-2018,775,5,125,180,1049
city3,ABCD,Prod42,27-11-2018,33,1,0,33,5159
city1,ABCD,Prod2,15-10-2018,785.82,8,54.18,105,1379
city2,ABCD,Prod51,18-05-2018,105,2,20,62.5,3938
city2,ABCD,Prod30,04-10-2018,540,4,0,135,3997
city1,ABCD,Prod12,15-10-2018,169.2,2,10.8,90,1379
city3,ABCD,Prod1,02-02-2019,662.7,1,42.3,705,5997
city2,ABCD,Prod30,25-01-2018,477.78,4,38.22,129,6310
city3,ABCD,Prod66,19-03-2019,800,1,0,800,3684
city1,ABCD,Prod54,25-01-2019,676.8,4,43.2,180,1913
city2,ABCD,Prod8,25-01-2019,526.4,1,33.6,560,8221
city2,ABCD,Prod12,27-04-2018,387.54,4,32.46,105,4432
city3,ABCD,Prod52,10-01-2018,6745,19,1330,425,8634
city1,ABCD,Prod59,15-01-2018,211.5,1,13.5,225,726
city3,ABCD,Prod11,22-11-2018,1556,4,100,414,5817
city1,ABCD,Prod29,03-09-2018,55,1,0,55,1424
city3,ABCD,Prod32,15-04-2018,9364.43,68,2467.57,174,8827
city1,ABCD,Prod12,15-04-2018,761.4,9,48.6,90,1782
city3,ABCD,Prod26,15-04-2018,126,1,0,126,8827
city1,ABCD,Prod10,24-03-2018,643.72,3,121.28,255,1691
city1,ABCD,Prod42,25-01-2019,32.01,1,0.99,33,1913
city2,ABCD,Prod52,25-01-2019,9175,23,1495,463.913,8221
city3,ABCD,Prod40,13-06-2018,220,2,0,110,10160
city1,ABCD,Prod22,05-09-2018,2097,3,300,799,1921
city1,ABCD,Prod41,27-05-2018,1522.8,3,97.2,540,1921
city2,ABCD,Prod57,04-09-2018,1309,7,147,208,3639
city1,ABCD,Prod3,21-03-2018,4235,5,505,948,2228
city1,ABCD,Prod3,14-11-2018,4195,5,800,999,1558
city3,ABCD,Prod39,14-01-2018,327.12,1,20.88,348,8383
city1,ABCD,Prod40,03-02-2018,110,1,0,110,1412
city3,ABCD,Prod16,20-02-2019,280,1,0,280,7336
city3,ABCD,Prod43,13-06-2018,23537.6,53,1502.4,472.4528,10160
city3,ABCD,Prod5,22-11-2018,269,1,0,269,5817
city2,ABCD,Prod16,20-08-2018,270,1,0,270,3211
city1,ABCD,Prod8,03-09-2018,1015.2,2,64.8,540,1424
city3,ABCD,Prod30,23-08-2018,945,7,0,135,5087
city3,ABCD,Prod71,05-12-2018,662.7,3,42.3,235,8535
city3,ABCD,Prod76,08-09-2018,1620,10,0,162,7242
city2,ABCD,Prod18,03-05-2018,4324.71,12,295.29,385,5409
city3,ABCD,Prod77,03-05-2018,422.06,1,26.94,449,8696
city3,ABCD,Prod51,22-01-2019,287,5,50,67.4,9019
city2,ABCD,Prod67,03-06-2018,10175.29,17,1721.71,699.8235,6918
city2,ABCD,Prod43,04-09-2018,5530,14,1190,480,3639
city2,ABCD,Prod79,30-01-2018,345,5,150,99,3129
city2,ABCD,Prod27,25-01-2019,35,1,0,35,8221
city3,ABCD,Prod35,06-03-2018,187,7,0,26.7142,6095
city2,ABCD,Prod16,01-01-2019,526.4,2,33.6,280,5201
city3,ABCD,Prod29,06-05-2018,880,16,0,55,12452
city1,ABCD,Prod43,08-08-2018,4290,11,990,480,1869
city3,ABCD,Prod17,22-01-2018,15975.17,18,2738.83,1039.6666,6549
city2,ABCD,Prod17,31-05-2018,2784,3,360,1048,5265
city3,ABCD,Prod67,10-04-2018,9810,17,1360,657.0588,5463
city2,ABCD,Prod68,31-05-2018,15638.42,25,2086.58,709,5265
city3,ABCD,Prod54,10-04-2018,1692,10,108,180,5463
city1,ABCD,Prod63,19-11-2018,516,3,120,212,1022
city2,ABCD,Prod5,09-11-2018,538,2,0,269,3673
city2,ABCD,Prod61,16-06-2018,490,2,60,275,4808
city1,ABCD,Prod44,06-02-2018,191.76,1,12.24,204,755
city3,ABCD,Prod68,12-03-2018,8480.23,14,1109.77,685,5346
city1,ABCD,Prod44,25-07-2018,398.56,2,25.44,212,2366
city1,ABCD,Prod4,29-01-2019,212,4,0,53,923
city3,ABCD,Prod68,13-12-2018,7455,12,1080,711.25,5056
city2,ABCD,Prod58,13-12-2018,422,8,0,52.75,3276
city3,ABCD,Prod34,13-09-2018,1096.04,11,69.96,106,6940
city3,ABCD,Prod69,03-12-2018,1998,2,200,1099,5388
city3,ABCD,Prod40,05-03-2018,220,2,0,110,7795
city1,ABCD,Prod43,01-02-2018,399,1,65,464,780
